,Customer,Age,City,Product,Limit,Company,Segment,Payment_Date,Payment_Amount,Payment_Month,Payment_Year,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed
440,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,04-Apr-05,307593.35,4,2005,1,False,False,False,False,True
441,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,09-May-05,445154.23,5,2005,1,False,False,False,False,True
442,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,03-Aug-05,169341.46,8,2005,1,False,False,False,False,True
443,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,04-Feb-06,351039.48,2,2006,1,False,False,False,False,True
444,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,03-Jan-04,483245.51,1,2004,1,False,False,False,False,True
445,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,08-May-06,165572.81,5,2006,1,False,False,False,False,True
446,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,03-Jul-05,238688.54,7,2005,1,False,False,False,False,True
447,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,03-Feb-05,206706.51,2,2005,1,False,False,False,False,True
448,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,12-Jan-04,420589.21,1,2004,1,False,False,False,False,True
449,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,07-May-05,487674.89,5,2005,1,False,False,False,False,True
450,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,03-Jun-05,408935.99,6,2005,1,False,False,False,False,True
451,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,23-Feb-05,156283.34,2,2005,1,False,False,False,False,True
452,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,25-Jan-04,483628.45,1,2004,1,False,False,False,False,True
453,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,06-May-06,321692.62,5,2006,1,False,False,False,False,True
454,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,06-Apr-04,80345.51,4,2004,1,False,False,True,False,False
455,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,06-May-06,234139.72,5,2006,1,False,False,True,False,False
456,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,23-Nov-04,466178.21,11,2004,1,False,False,True,False,False
457,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Feb-06,112063.91,2,2006,1,False,False,True,False,False
458,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,28-Feb-05,312943.16,2,2005,1,False,False,True,False,False
459,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,04-Apr-06,128909.28,4,2006,1,False,False,True,False,False
460,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,25-Jan-04,348942.77,1,2004,1,False,False,True,False,False
461,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,06-Apr-04,24735.08,4,2004,1,False,False,True,False,False
462,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,20-Nov-05,265581.61,11,2005,1,False,False,True,False,False
463,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Nov-05,137240.13,11,2005,1,False,False,True,False,False
464,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,23-Feb-05,370797.38,2,2005,1,False,False,True,False,False
465,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,01-Apr-06,184416.22,4,2006,1,False,False,True,False,False
466,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,12-Jan-04,429309.45,1,2004,1,False,False,True,False,False
467,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,30-Apr-06,158368.48,4,2006,1,False,False,True,False,False
468,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,10-May-06,475136.67,5,2006,1,False,False,True,False,False
469,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Sep-05,199221.99,9,2005,1,False,False,True,False,False
470,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,25-Mar-06,236830.0,3,2006,1,False,False,True,False,False
471,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,15-Jan-04,456468.39,1,2004,1,False,False,True,False,False
472,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,09-May-05,240751.23,5,2005,1,False,False,True,False,False
473,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Aug-05,170028.69,8,2005,1,False,False,True,False,False
474,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,04-Feb-06,72917.32,2,2006,1,False,False,True,False,False
475,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Jan-04,302707.38,1,2004,1,False,False,True,False,False
476,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,08-May-06,292923.27,5,2006,1,False,False,True,False,False
477,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Jul-05,230196.22,7,2005,1,False,False,True,False,False
478,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Feb-05,257483.09,2,2005,1,False,False,True,False,False
479,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,12-Jan-04,59880.12,1,2004,1,False,False,True,False,False
480,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,07-May-05,447036.46,5,2005,1,False,False,True,False,False
481,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,27-Apr-05,242730.35,4,2005,1,False,False,False,True,False
482,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,07-May-05,259373.49,5,2005,1,False,False,False,True,False
483,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,24-May-05,380788.59,5,2005,1,False,False,False,True,False
484,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Mar-06,335283.31,3,2006,1,False,False,False,True,False
485,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,16-Feb-05,86589.13,2,2005,1,False,False,False,True,False
486,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,12-Jan-04,24111.18,1,2004,1,False,False,False,True,False
487,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,17-Jan-05,103062.14,1,2005,1,False,False,False,True,False
488,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,27-Apr-05,165490.33,4,2005,1,False,False,False,True,False
489,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,21-Nov-06,103932.9,11,2006,1,False,False,False,True,False
490,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Dec-05,385470.83,12,2005,1,False,False,False,True,False
491,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,01-Feb-05,273630.94,2,2005,1,False,False,False,True,False
492,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,02-Apr-06,9683.68,4,2006,1,False,False,False,True,False
493,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Jan-04,224689.44,1,2004,1,False,False,False,True,False
494,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,25-Apr-04,12372.91,4,2004,1,False,False,False,True,False
495,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,11-Jul-06,380333.3,7,2006,1,False,False,False,True,False
496,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Oct-05,98261.85,10,2005,1,False,False,False,True,False
497,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,31-Mar-06,285039.38,3,2006,1,False,False,False,True,False
498,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,12-Jan-04,115178.7,1,2004,1,False,False,False,True,False
499,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,10-May-06,1370.84,5,2006,1,False,False,False,True,False
500,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Sep-05,428164.73,9,2005,1,False,False,False,True,False
501,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,25-Mar-06,263585.99,3,2006,1,False,False,False,True,False
502,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,15-Jan-04,170328.32,1,2004,1,False,False,False,True,False
503,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,09-May-05,409399.94,5,2005,1,False,False,False,True,False
504,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Aug-05,211262.36,8,2005,1,False,False,False,True,False
505,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,04-Feb-06,448414.36,2,2006,1,False,False,False,True,False
506,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Jan-04,60524.44,1,2004,1,False,False,False,True,False
507,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,08-May-06,479204.19,5,2006,1,False,False,False,True,False
508,A25,35,COCHIN,Silver,100003.0,C7,Govt,05-May-04,246473.42,5,2004,1,True,False,False,False,False
509,A25,35,COCHIN,Silver,100003.0,C7,Govt,08-May-06,452685.93,5,2006,1,True,False,False,False,False
510,A25,35,COCHIN,Silver,100003.0,C7,Govt,25-May-05,72601.74,5,2005,1,True,False,False,False,False
511,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Apr-06,456294.79,4,2006,1,True,False,False,False,False
512,A25,35,COCHIN,Silver,100003.0,C7,Govt,23-Feb-05,307615.7,2,2005,1,True,False,False,False,False
513,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jan-04,86317.08,1,2004,1,True,False,False,False,False
514,A25,35,COCHIN,Silver,100003.0,C7,Govt,23-Feb-05,36151.25,2,2005,1,True,False,False,False,False
515,A25,35,COCHIN,Silver,100003.0,C7,Govt,05-May-04,298699.17,5,2004,1,True,False,False,False,False
516,A25,35,COCHIN,Silver,100003.0,C7,Govt,22-Nov-05,1619.24,11,2005,1,True,False,False,False,False
517,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jan-06,349067.75,1,2006,1,True,False,False,False,False
518,A25,35,COCHIN,Silver,100003.0,C7,Govt,05-Feb-04,287936.59,2,2004,1,True,False,False,False,False
519,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Apr-06,410333.09,4,2006,1,True,False,False,False,False
520,A25,35,COCHIN,Silver,100003.0,C7,Govt,15-Jan-04,135309.38,1,2004,1,True,False,False,False,False
521,A25,35,COCHIN,Silver,100003.0,C7,Govt,19-Apr-06,194783.4,4,2006,1,True,False,False,False,False
522,A25,35,COCHIN,Silver,100003.0,C7,Govt,12-Aug-05,1168.46,8,2005,1,True,False,False,False,False
523,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Nov-05,188563.47,11,2005,1,True,False,False,False,False
524,A25,35,COCHIN,Silver,100003.0,C7,Govt,23-Mar-06,118227.35,3,2006,1,True,False,False,False,False
525,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jan-04,274473.27,1,2004,1,True,False,False,False,False
526,A25,35,COCHIN,Silver,100003.0,C7,Govt,11-Jul-06,221121.56,7,2006,1,True,False,False,False,False
527,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Oct-05,129668.84,10,2005,1,True,False,False,False,False
528,A25,35,COCHIN,Silver,100003.0,C7,Govt,31-Mar-06,341838.81,3,2006,1,True,False,False,False,False
529,A25,35,COCHIN,Silver,100003.0,C7,Govt,12-Jan-04,274859.53,1,2004,1,True,False,False,False,False
530,A25,35,COCHIN,Silver,100003.0,C7,Govt,10-May-06,440972.58,5,2006,1,True,False,False,False,False
531,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Sep-05,336808.96,9,2005,1,True,False,False,False,False
532,A25,35,COCHIN,Silver,100003.0,C7,Govt,25-Mar-06,245734.17,3,2006,1,True,False,False,False,False
533,A25,35,COCHIN,Silver,100003.0,C7,Govt,15-Jan-04,269895.55,1,2004,1,True,False,False,False,False
534,A25,35,COCHIN,Silver,100003.0,C7,Govt,09-May-05,470071.81,5,2005,1,True,False,False,False,False
535,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,06-May-06,470982.16,5,2006,2,False,True,False,False,False
536,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,09-May-05,141279.81,5,2005,2,False,True,False,False,False
537,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,26-May-05,149479.43,5,2005,2,False,True,False,False,False
538,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-May-06,489138.12,5,2006,2,False,True,False,False,False
539,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-Feb-05,313118.51,2,2005,2,False,True,False,False,False
540,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,15-Jan-04,182526.38,1,2004,2,False,True,False,False,False
541,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,01-Feb-05,324151.44,2,2005,2,False,True,False,False,False
542,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,06-May-06,456060.27,5,2006,2,False,True,False,False,False
543,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,23-Nov-04,82167.81,11,2004,2,False,True,False,False,False
544,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-Feb-06,495344.76,2,2006,2,False,True,False,False,False
545,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,28-Feb-05,165385.61,2,2005,2,False,True,False,False,False
546,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,04-Apr-06,410658.92,4,2006,2,False,True,False,False,False
547,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,25-Jan-04,333890.37,1,2004,2,False,True,False,False,False
548,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,06-Apr-04,147773.68,4,2004,2,False,True,False,False,False
549,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,05-May-04,130658.98,5,2004,2,False,True,False,False,False
550,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-Dec-05,417177.67,12,2005,2,False,True,False,False,False
551,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,24-Mar-06,70579.41,3,2006,2,False,True,False,False,False
552,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,15-Jan-04,79160.72,1,2004,2,False,True,False,False,False
553,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,12-Aug-05,398164.37,8,2005,2,False,True,False,False,False
554,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-Nov-05,173747.26,11,2005,2,False,True,False,False,False
555,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,23-Mar-06,265322.98,3,2006,2,False,True,False,False,False
556,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-Jan-04,161220.05,1,2004,2,False,True,False,False,False
557,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,11-Jul-06,213185.89,7,2006,2,False,True,False,False,False
558,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,03-Oct-05,351333.85,10,2005,2,False,True,False,False,False
559,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,31-Mar-06,80907.9,3,2006,2,False,True,False,False,False
560,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,12-Jan-04,373029.85,1,2004,2,False,True,False,False,False
561,A26,38,PATNA,Gold,500000.0,C8,Normal Salary,10-May-06,378240.89,5,2006,2,False,True,False,False,False
562,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,07-May-05,357375.59,5,2005,2,False,False,False,False,True
563,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,10-May-06,351660.46,5,2006,2,False,False,False,False,True
564,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,27-May-05,130828.49,5,2005,2,False,False,False,False,True
565,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,03-Jun-06,484419.68,6,2006,2,False,False,False,False,True
566,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,04-Feb-06,87030.86,2,2006,2,False,False,False,False,True
567,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,25-Jan-04,255497.88,1,2004,2,False,False,False,False,True
568,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,05-Feb-04,429484.76,2,2004,2,False,False,False,False,True
569,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,07-May-05,81523.05,5,2005,2,False,False,False,False,True
570,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,24-May-05,447235.93,5,2005,2,False,False,False,False,True
571,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,03-Mar-06,496780.73,3,2006,2,False,False,False,False,True
572,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,16-Feb-05,324598.4,2,2005,2,False,False,False,False,True
573,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,12-Jan-04,108626.21,1,2004,2,False,False,False,False,True
574,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,17-Jan-05,42552.74,1,2005,2,False,False,False,False,True
575,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,27-Apr-05,379529.81,4,2005,2,False,False,False,False,True
576,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,06-May-06,63250.72,5,2006,2,False,False,False,False,True
577,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,03-Jan-06,183103.78,1,2006,2,False,False,False,False,True
578,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,25-Mar-06,148498.19,3,2006,2,False,False,False,False,True
579,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,25-Jan-04,16992.28,1,2004,2,False,False,False,False,True
580,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,05-May-04,423643.87,5,2004,2,False,False,False,False,True
581,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,03-Dec-05,136860.63,12,2005,2,False,False,False,False,True
582,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,24-Mar-06,133747.43,3,2006,2,False,False,False,False,True
583,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,15-Jan-04,343692.05,1,2004,2,False,False,False,False,True
584,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,12-Aug-05,472123.57,8,2005,2,False,False,False,False,True
585,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,03-Nov-05,409963.5,11,2005,2,False,False,False,False,True
586,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,23-Mar-06,197081.46,3,2006,2,False,False,False,False,True
587,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,03-Jan-04,264885.99,1,2004,2,False,False,False,False,True
588,A27,24,CHENNAI,Gold,500000.0,C9,Self Employed,11-Jul-06,241912.5,7,2006,2,False,False,False,False,True
589,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,08-May-06,326050.15,5,2006,2,False,False,True,False,False
590,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,11-Jul-06,319405.61,7,2006,2,False,False,True,False,False
591,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,28-May-05,76099.18,5,2005,2,False,False,True,False,False
592,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,03-Jul-06,61054.79,7,2006,2,False,False,True,False,False
593,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,25-Mar-06,395095.33,3,2006,2,False,False,True,False,False
594,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,12-Jan-04,97077.77,1,2004,2,False,False,True,False,False
595,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,28-Feb-05,207864.32,2,2005,2,False,False,True,False,False
596,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,08-May-06,130708.63,5,2006,2,False,False,True,False,False
597,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,25-May-05,400330.36,5,2005,2,False,False,True,False,False
598,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,03-Apr-06,115326.71,4,2006,2,False,False,True,False,False
599,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,23-Feb-05,15573.54,2,2005,2,False,False,True,False,False
600,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,03-Jan-04,86854.18,1,2004,2,False,False,True,False,False
601,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,23-Feb-05,426460.05,2,2005,2,False,False,True,False,False
602,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,05-May-04,210543.47,5,2004,2,False,False,True,False,False
603,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,07-May-05,360059.59,5,2005,2,False,False,True,False,False
604,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,03-Feb-06,318811.88,2,2006,2,False,False,True,False,False
605,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,26-Mar-06,289699.71,3,2006,2,False,False,True,False,False
606,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,17-Jan-05,451169.45,1,2005,2,False,False,True,False,False
607,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,06-May-06,473313.07,5,2006,2,False,False,True,False,False
608,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,03-Jan-06,84875.95,1,2006,2,False,False,True,False,False
609,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,25-Mar-06,471171.45,3,2006,2,False,False,True,False,False
610,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,25-Jan-04,288305.37,1,2004,2,False,False,True,False,False
611,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,05-May-04,256148.96,5,2004,2,False,False,True,False,False
612,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,03-Dec-05,451630.26,12,2005,2,False,False,True,False,False
613,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,24-Mar-06,391101.37,3,2006,2,False,False,True,False,False
614,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,15-Jan-04,26178.74,1,2004,2,False,False,True,False,False
615,A28,36,TRIVANDRUM,Gold,500000.0,C10,Salaried_MNC,12-Aug-05,437823.07,8,2005,2,False,False,True,False,False
616,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,09-May-05,215083.37,5,2005,2,False,False,False,True,False
617,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,12-Aug-05,192737.48,8,2005,2,False,False,False,True,False
618,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,29-May-05,131801.93,5,2005,2,False,False,False,True,False
619,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-Aug-06,341365.93,8,2006,2,False,False,False,True,False
620,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,31-Mar-06,355632.86,3,2006,2,False,False,False,True,False
621,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-Jan-04,156232.92,1,2004,2,False,False,False,True,False
622,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,16-Feb-05,237536.35,2,2005,2,False,False,False,True,False
623,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,09-May-05,69504.56,5,2005,2,False,False,False,True,False
624,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,26-May-05,192642.32,5,2005,2,False,False,False,True,False
625,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-May-06,403498.49,5,2006,2,False,False,False,True,False
626,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-Feb-05,33109.51,2,2005,2,False,False,False,True,False
627,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,15-Jan-04,417309.91,1,2004,2,False,False,False,True,False
628,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,01-Feb-05,266951.86,2,2005,2,False,False,False,True,False
629,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,06-May-06,74572.22,5,2006,2,False,False,False,True,False
630,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,08-May-06,482778.64,5,2006,2,False,False,False,True,False
631,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-Mar-06,410086.11,3,2006,2,False,False,False,True,False
632,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,27-Mar-06,260894.74,3,2006,2,False,False,False,True,False
633,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,23-Feb-05,4220.25,2,2005,2,False,False,False,True,False
634,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,07-May-05,161197.38,5,2005,2,False,False,False,True,False
635,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-Feb-06,85329.7,2,2006,2,False,False,False,True,False
636,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,26-Mar-06,94555.26,3,2006,2,False,False,False,True,False
637,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,17-Jan-05,201994.21,1,2005,2,False,False,False,True,False
638,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,06-May-06,455584.39,5,2006,2,False,False,False,True,False
639,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,03-Jan-06,321588.7,1,2006,2,False,False,False,True,False
640,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,25-Mar-06,148410.96,3,2006,2,False,False,False,True,False
641,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,25-Jan-04,377774.78,1,2004,2,False,False,False,True,False
642,A29,72,CALCUTTA,Gold,500000.0,C11,Salaried_Pvt,05-May-04,425476.33,5,2004,2,False,False,False,True,False
643,A30,25,BANGALORE,Gold,500000.0,C12,Govt,10-May-06,481343.32,5,2006,2,True,False,False,False,False
644,A30,25,BANGALORE,Gold,500000.0,C12,Govt,05-May-04,496754.84,5,2004,2,True,False,False,False,False
645,A30,25,BANGALORE,Gold,500000.0,C12,Govt,30-May-05,337199.44,5,2005,2,True,False,False,False,False
646,A30,25,BANGALORE,Gold,500000.0,C12,Govt,03-Sep-06,19761.75,9,2006,2,True,False,False,False,False
647,A30,25,BANGALORE,Gold,500000.0,C12,Govt,23-Mar-06,20888.41,3,2006,2,True,False,False,False,False
648,A30,25,BANGALORE,Gold,500000.0,C12,Govt,15-Jan-04,100398.67,1,2004,2,True,False,False,False,False
649,A30,25,BANGALORE,Gold,500000.0,C12,Govt,23-Feb-05,299295.58,2,2005,2,True,False,False,False,False
650,A30,25,BANGALORE,Gold,500000.0,C12,Govt,10-May-06,163228.8,5,2006,2,True,False,False,False,False
651,A30,25,BANGALORE,Gold,500000.0,C12,Govt,27-May-05,303233.96,5,2005,2,True,False,False,False,False
652,A30,25,BANGALORE,Gold,500000.0,C12,Govt,03-Jun-06,72609.24,6,2006,2,True,False,False,False,False
653,A30,25,BANGALORE,Gold,500000.0,C12,Govt,04-Feb-06,314255.73,2,2006,2,True,False,False,False,False
654,A30,25,BANGALORE,Gold,500000.0,C12,Govt,25-Jan-04,279113.63,1,2004,2,True,False,False,False,False
655,A30,25,BANGALORE,Gold,500000.0,C12,Govt,05-Feb-04,102510.03,2,2004,2,True,False,False,False,False
656,A30,25,BANGALORE,Gold,500000.0,C12,Govt,07-May-05,262119.88,5,2005,2,True,False,False,False,False
657,A30,25,BANGALORE,Gold,500000.0,C12,Govt,09-May-05,398904.74,5,2005,2,True,False,False,False,False
658,A30,25,BANGALORE,Gold,500000.0,C12,Govt,03-Apr-06,425694.16,4,2006,2,True,False,False,False,False
659,A30,25,BANGALORE,Gold,500000.0,C12,Govt,28-Mar-06,32985.28,3,2006,2,True,False,False,False,False
660,A30,25,BANGALORE,Gold,500000.0,C12,Govt,01-Feb-05,289028.69,2,2005,2,True,False,False,False,False
