,Customer,Age,City,Product,Limit,Company,Segment,Spend_Date,Spend_Type,Spend_Amount,Spend_Month,Spend_Year,Spend Amount to Limit Ratio,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed,Spend_Type_AIR TICKET,Spend_Type_AUTO,Spend_Type_BIKE,Spend_Type_BUS TICKET,Spend_Type_CAMERA,Spend_Type_CAR,Spend_Type_CLOTHES,Spend_Type_FOOD,Spend_Type_JEWELLERY,Spend_Type_MOVIE TICKET,Spend_Type_PETRO,Spend_Type_RENTAL,Spend_Type_SANDALS,Spend_Type_SHOPPING,Spend_Type_TRAIN TICKET
690,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,17-Jan-05,SHOPPING,316103.34,1,2005,0.63220668,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
691,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,20-Nov-05,FOOD,368599.3,11,2005,0.7371985999999999,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
692,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,03-Sep-06,MOVIE TICKET,27775.52,9,2006,0.05555104,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
693,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,02-Apr-06,PETRO,433634.64,4,2006,0.86726928,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
694,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,03-Feb-05,JEWELLERY,354837.8,2,2005,0.7096756,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
695,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,27-May-05,MOVIE TICKET,176437.12,5,2005,0.35287424,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
696,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,25-Jan-04,PETRO,415157.13,1,2004,0.83031426,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
697,A32,41,COCHIN,Gold,500000.0,C14,Self Employed,12-Jan-04,SHOPPING,209872.62,1,2004,0.41974523999999996,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
698,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,13-Sep-04,RENTAL,226271.97,9,2004,22.6226724655069,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
699,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,04-Feb-06,PETRO,463760.44,2,2006,46.36677064587083,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
700,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Jan-04,PETRO,138421.11,1,2004,13.839343131373724,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
701,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,08-May-06,FOOD,204502.0,5,2006,20.44611077784443,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
702,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Mar-06,AUTO,248230.74,3,2006,24.818110377924413,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
703,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,27-Mar-06,AUTO,48100.54,3,2006,4.809092181563687,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
704,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,23-Feb-05,SHOPPING,165592.71,2,2005,16.55595980803839,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
705,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,21-Nov-06,FOOD,23275.87,11,2006,2.327121575684863,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
706,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Oct-06,JEWELLERY,279027.95,10,2006,27.897215556888625,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
707,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Apr-06,PETRO,454644.63,4,2006,45.45537192561488,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
708,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,04-Feb-06,JEWELLERY,125000.86,2,2006,12.49758648270346,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
709,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,28-May-05,JEWELLERY,336485.62,5,2005,33.64183363327334,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
710,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,17-Jan-05,PETRO,200640.88,1,2005,20.06007598480304,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
711,A33,19,BOMBAY,Platimum,10002.0,C15,Salaried_MNC,03-Jan-04,SHOPPING,81844.83,1,2004,8.182846430713857,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
712,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,20-Nov-05,MOVIE TICKET,109129.96,11,2005,1.0912996000000001,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
713,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,25-Mar-06,CLOTHES,82968.84,3,2006,0.8296884,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
714,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,15-Jan-04,CLOTHES,466544.83,1,2004,4.6654483,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
715,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,09-May-05,FOOD,498239.75,5,2005,4.9823975,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
716,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,03-Apr-06,SHOPPING,233589.9,4,2006,2.335899,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
717,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,28-Mar-06,SHOPPING,375766.56,3,2006,3.7576656,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
718,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,01-Feb-05,SHOPPING,6253.94,2,2005,0.0625394,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
719,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,22-Nov-05,FOOD,85859.39,11,2005,0.8585939,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
720,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,03-Nov-06,PETRO,153867.24,11,2006,1.5386723999999998,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
721,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,04-Apr-06,PETRO,133722.6,4,2006,1.337226,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
722,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,25-Mar-06,PETRO,440358.09,3,2006,4.403580900000001,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
723,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,29-May-05,PETRO,183735.91,5,2005,1.8373591,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
724,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,23-Feb-05,PETRO,138620.27,2,2005,1.3862027,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
725,A34,34,CALCUTTA,Platimum,100000.0,C16,Salaried_Pvt,15-Jan-04,SHOPPING,465597.89,1,2004,4.6559789,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
726,A35,55,COCHIN,Platimum,100001.0,C17,Govt,21-Nov-06,CAMERA,156630.14,11,2006,1.5662857371426286,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
727,A35,55,COCHIN,Platimum,100001.0,C17,Govt,31-Mar-06,FOOD,450148.29,3,2006,4.501437885621144,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
728,A35,55,COCHIN,Platimum,100001.0,C17,Govt,12-Jan-04,FOOD,186372.92,1,2004,1.863710562894371,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
729,A35,55,COCHIN,Platimum,100001.0,C17,Govt,10-May-06,FOOD,136751.65,5,2006,1.3675028249717502,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
730,A35,55,COCHIN,Platimum,100001.0,C17,Govt,03-May-06,AIR TICKET,65398.35,5,2006,0.6539769602303976,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
731,A35,55,COCHIN,Platimum,100001.0,C17,Govt,29-Mar-06,AIR TICKET,225983.14,3,2006,2.259808801911981,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
732,A35,55,COCHIN,Platimum,100001.0,C17,Govt,05-Feb-04,SHOPPING,335390.18,2,2004,3.3538682613173867,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
733,A35,55,COCHIN,Platimum,100001.0,C17,Govt,23-Nov-04,FOOD,391870.74,11,2004,3.9186682133178667,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
734,A35,55,COCHIN,Platimum,100001.0,C17,Govt,03-Dec-06,CLOTHES,218106.45,12,2006,2.1810426895731045,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
735,A35,55,COCHIN,Platimum,100001.0,C17,Govt,12-Jan-04,PETRO,91775.55,1,2004,0.9177463225367747,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
736,A35,55,COCHIN,Platimum,100001.0,C17,Govt,31-Mar-06,CLOTHES,446737.37,3,2006,4.4673290267097325,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
737,A35,55,COCHIN,Platimum,100001.0,C17,Govt,30-May-05,CLOTHES,362301.38,5,2005,3.6229775702242977,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
738,A35,55,COCHIN,Platimum,100001.0,C17,Govt,01-Feb-05,PETRO,476580.37,2,2005,4.765756042439576,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
739,A35,55,COCHIN,Platimum,100001.0,C17,Govt,25-Jan-04,SHOPPING,204078.13,1,2004,2.0407608923910763,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
740,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,22-Nov-05,SANDALS,200228.1,11,2005,2.0022409551808966,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
741,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Mar-06,CAMERA,459204.63,3,2006,4.591954460910782,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
742,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Jan-04,CAMERA,287005.59,1,2004,2.8699985000299995,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
743,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,11-Jul-06,FOOD,251373.69,7,2006,2.5136866262674746,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
744,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Jun-06,BUS TICKET,96813.59,6,2006,0.9681165376692465,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
745,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,30-Mar-06,BUS TICKET,417162.64,3,2006,4.171542969140617,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
746,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,28-Feb-05,SHOPPING,286964.08,2,2005,2.8695834083318337,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
747,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,24-May-05,FOOD,496072.76,5,2005,4.960628387432251,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
748,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,12-Jan-04,FOOD,307709.66,1,2004,3.077035059298814,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
749,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Jan-04,PETRO,224627.37,1,2004,2.2462287754244916,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
750,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Mar-06,FOOD,356399.69,3,2006,3.56392562148757,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
751,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,31-May-05,FOOD,122617.61,5,2005,1.2261515769684606,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
752,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,05-Feb-04,PETRO,116596.73,2,2004,1.1659439811203776,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
753,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,12-Jan-04,SHOPPING,203440.77,1,2004,2.0343670126597466,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
754,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,05-Feb-04,AIR TICKET,182487.8,2,2004,1.8248415031699365,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
755,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Nov-04,BIKE,348426.37,11,2004,3.4841940161196776,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
756,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Dec-06,RENTAL,226412.38,12,2006,2.2640785184296313,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
757,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,12-Jan-04,CLOTHES,162661.94,1,2004,1.6265868682626348,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
758,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,31-Mar-06,CLOTHES,407852.39,3,2006,4.0784423311533775,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
759,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,30-May-05,PETRO,441375.6,5,2005,4.413667726645467,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
760,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,01-Feb-05,AIR TICKET,462544.44,2,2005,4.625351892962141,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,25-Jan-04,AIR TICKET,299214.61,1,2004,2.9920862582748344,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
762,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,19-Apr-06,AIR TICKET,119232.67,4,2006,1.192302853942921,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Sep-05,AIR TICKET,185913.62,9,2005,1.8590990180196396,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
764,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,25-Mar-06,CLOTHES,402971.3,3,2006,4.029632407351853,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
765,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,15-Jan-04,CLOTHES,78835.86,1,2004,0.7883428331433371,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
766,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,09-May-05,CLOTHES,408892.04,5,2005,4.088838623227535,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
767,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,03-Apr-06,BIKE,8391.95,4,2006,0.08391782164356713,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
768,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,28-Mar-06,FOOD,418646.15,3,2006,4.186377772444551,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
769,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,01-Feb-05,AIR TICKET,229724.45,2,2005,2.2971985560288797,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
770,A36,60,BOMBAY,Platimum,100002.0,C18,Normal Salary,23-Nov-04,BUS TICKET,346942.78,11,2004,3.4693584128317436,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
771,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,23-Nov-04,CAR,139814.59,11,2004,1.3981039568812936,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
772,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,24-Mar-06,SANDALS,74094.38,3,2006,0.7409215723528295,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
773,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,15-Jan-04,SANDALS,229465.95,1,2004,2.2945906622801315,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
774,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,12-Aug-05,FOOD,241311.1,8,2005,2.4130386088417346,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
775,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Jul-06,TRAIN TICKET,458678.35,7,2006,4.586645900622981,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
776,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,31-Mar-06,TRAIN TICKET,26581.48,3,2006,0.26580682579522613,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
777,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,16-Feb-05,SHOPPING,86990.79,2,2005,0.8698818035458935,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
778,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,25-May-05,FOOD,150148.45,5,2005,1.5014394568162956,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
779,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Jan-04,FOOD,27976.77,1,2004,0.2797593072207834,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
780,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,15-Jan-04,CAMERA,111107.26,1,2004,1.1110392688219353,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
781,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,19-Mar-04,CAMERA,77428.8,3,2004,0.7742647720568383,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
782,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,01-Jun-05,CAMERA,50235.89,6,2005,0.5023438296851095,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
783,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,28-Feb-05,PETRO,19802.37,2,2005,0.19801775946721598,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
784,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Jan-04,SHOPPING,163076.96,1,2004,1.6307206783796486,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
785,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,28-Feb-05,BUS TICKET,281169.07,2,2005,2.811606351809446,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
786,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,24-May-05,BIKE,284117.93,5,2005,2.8410940671779845,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
787,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,12-Jan-04,RENTAL,77900.29,1,2004,0.7789795306140815,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
788,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Jan-04,FOOD,259198.87,1,2004,2.5919109426717197,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
789,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,23-Mar-06,FOOD,275710.82,3,2006,2.757025489235323,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
790,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,31-May-05,PETRO,972.66,5,2005,0.009726308210753678,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
791,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,05-Feb-04,BUS TICKET,235526.84,2,2004,2.355197744067678,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
792,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,12-Jan-04,BUS TICKET,341536.68,1,2004,3.415264342069738,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
793,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,06-Apr-04,BUS TICKET,87633.92,4,2004,0.8763129106126816,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
794,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-Oct-05,AIR TICKET,223294.32,10,2005,2.2328762137135887,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
795,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,31-Mar-06,CLOTHES,360275.66,3,2006,3.6026485205443834,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
796,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,12-Jan-04,FOOD,325716.97,1,2004,3.2570719878403644,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
797,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,10-May-06,FOOD,44387.34,5,2006,0.443860084197474,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
798,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,03-May-06,AUTO,53750.45,5,2006,0.5374883753487395,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
799,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,29-Mar-06,FOOD,31471.75,3,2006,0.31470805875823726,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
800,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,05-Feb-04,AIR TICKET,111152.18,2,2004,1.1114884553463396,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,A37,61,BANGALORE,Platimum,100003.0,C19,Normal Salary,24-May-05,BUS TICKET,465683.38,5,2005,4.656694099177025,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
802,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,24-May-05,BIKE,376872.51,5,2005,0.75374502,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
803,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Mar-06,CAR,244200.96,3,2006,0.48840192,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
804,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Jan-04,CAR,228125.55,1,2004,0.45625109999999997,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
805,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,13-Sep-04,FOOD,417226.49,9,2004,0.83445298,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
806,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Aug-06,RENTAL,300875.97,8,2006,0.60175194,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
807,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,01-Apr-06,RENTAL,407739.24,4,2006,0.81547848,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
808,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,23-Feb-05,SHOPPING,185013.36,2,2005,0.37002672,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
809,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,26-May-05,FOOD,280245.71,5,2005,0.5604914200000001,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
810,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,15-Jan-04,FOOD,275556.49,1,2004,0.55111298,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
811,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-Jan-04,CAMERA,107911.83,1,2004,0.21582366,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
812,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,05-Mar-06,CAMERA,414549.6,3,2006,0.8290991999999999,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
813,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,02-Jun-05,CAMERA,295174.49,6,2005,0.59034898,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
814,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,16-Feb-05,PETRO,63717.23,2,2005,0.12743446,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
815,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,15-Jan-04,BUS TICKET,404751.72,1,2004,0.80950344,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
